40.2973356941271	1126.30004882813
43.2236257608418	1126.09997558594
46.1488808466109	1128.19995117188
49.0731017336173	1129.69995117188
51.9962892025666	1127.80004882813
54.9184440327569	1130.80004882813
57.8395670020446	1132.19995117188
60.7596588868509	1133.19995117188
63.6787204621708	1135.09997558594
66.5967525015794	1139
69.5137557772381	1140.5
72.4297310598838	1144.30004882813
75.3446791188512	1147
78.2586007220466	1154.90002441406
81.1714966360015	1160
84.0833676258266	1171.40002441406
86.994214455242	1182.19995117188
89.9040378865662	1195
92.8128386807427	1205.40002441406
95.7206175973133	1226.59997558594
98.6273753944444	1229.59997558594
101.533112828928	1229.80004882813
104.437830656161	1231.09997558594
107.34152963018	1227.40002441406
110.244210503676	1236.19995117188
113.145874027931	1234.40002441406
116.046520952895	1240.80004882813
118.946152027154	1235.80004882813
121.844767997933	1228.59997558594
124.74236961111	1231.69995117188
127.638957611212	1228.09997558594
130.534532741422	1223.09997558594
133.429095743606	1237.19995117188
136.322647358252	1228.90002441406
139.215188324544	1227.80004882813
142.106719380311	1234.90002441406
144.997241262089	1230.40002441406
147.886754705057	1230.40002441406
150.775260443096	1241.40002441406
153.662759208748	1225.5
156.549251733282	1240.90002441406
159.434738746612	1231.19995117188
162.319220977376	1232.90002441406
165.20269915289	1232.69995117188
168.085173999178	1222.19995117188
170.966646240977	1229.69995117188
173.847116601709	1230.69995117188
176.726585803528	1229.69995117188
179.605054567295	1228.5
182.48252361259	1226
185.358993657701	1230.5
188.234465419645	1222.80004882813
191.108939614183	1219
193.982416955795	1222.59997558594
196.854898157687	1225.30004882813
199.726383931801	1221.69995117188
202.596874988835	1222.09997558594
205.466372038225	1221
208.334875788145	1224.80004882813
211.202386945534	1224.09997558594
214.068906216069	1228.30004882813
216.934434304194	1224.40002441406
219.798971913111	1227.40002441406
222.662519744776	1226.5
225.525078499925	1223.69995117188
228.386648878069	1230.09997558594
231.247231577465	1222.59997558594
234.106827295172	1234.90002441406
236.965436727012	1225.69995117188
239.823060567597	1225.80004882813
242.679699510337	1221.69995117188
245.535354247396	1219
248.390025469775	1227.30004882813
251.243713867223	1227.80004882813
254.096420128327	1222.80004882813
256.948144940459	1223.59997558594
259.798888989788	1216.69995117188
262.648652961315	1213.69995117188
265.49743753883	1221.40002441406
268.345243404939	1219.30004882813
271.192071241073	1220.09997558594
274.037921727485	1224.30004882813
276.882795543246	1224.40002441406
279.72669336624	1227.40002441406
282.569615873213	1225
285.411563739724	1220.90002441406
288.252537640165	1225.59997558594
291.092538247763	1229
293.931566234616	1220.69995117188
296.769622271633	1228.90002441406
299.606707028594	1216.5
302.442821174104	1227
305.277965375652	1216.80004882813
308.112140299574	1234.5
310.945346611062	1230.40002441406
313.777584974167	1224
316.608856051813	1221.90002441406
319.439160505797	1228.80004882813
322.268498996783	1236.09997558594
325.096872184303	1224.59997558594
327.924280726782	1234.19995117188
330.750725281521	1225
333.576206504693	1224.69995117188
336.400725051388	1229.59997558594
339.224281575542	1219.69995117188
342.046876730026	1231.19995117188
344.868511166586	1224.5
347.689185535872	1224.40002441406
350.508900487421	1221.59997558594
353.327656669699	1231.30004882813
356.145454730079	1224.69995117188
358.962295314817	1225
361.778179069105	1224.5
364.593106637051	1227.19995117188
367.407078661675	1228.09997558594
370.220095784913	1218.59997558594
373.032158647655	1221.30004882813
375.843267889676	1228.30004882813
378.653424149715	1227.59997558594
381.462628065436	1222
384.270880273432	1231.19995117188
387.078181409254	1235.19995117188
